path,path_normalized,filename,file_modified_time,file_added_time,file_size,file_hash,sampleRate,nChannels,domain,product,offset,length,lengthMs,centroid,loudness,peak,druminess,lateTransient,coord_x,coord_y,coord_z,coord_w,category,star,unsupported,format
/Users/nicolas.jonason/XLN/oneshotexploration/data/200 drum machines/Yamaha EX7 Drums/MaxV - Glexd64.wav,/Users/nicolas.jonason/XLN/oneshotexploration/data/200 drum machines/Yamaha EX7 Drums/MaxV - Glexd64.wav,MaxV - Glexd64.wav,1223725408,1623679746,64758,a9be92abb6652a69d9e87554368423c8,44100,1,3283ec56a381360bb0e399f2e52c1c9d,,0,32357,733.719,0.808337,-4.38229,1.0,0.897582,0.0,0.885797,0.601029,0.0612048,-0.0111659,HHO,0,,wav
/Users/nicolas.jonason/XLN/oneshotexploration/data/200 drum machines/Yamaha PSR/MaxV - psr-hatcl.wav,/Users/nicolas.jonason/XLN/oneshotexploration/data/200 drum machines/Yamaha PSR/MaxV - psr-hatcl.wav,MaxV - psr-hatcl.wav,1223725408,1623679746,15250,42873d6e13ab03696639f591ac8b592b,44100,1,3283ec56a381360bb0e399f2e52c1c9d,,0,7603,172.404,0.711545,-6.65457,1.0,0.991701,0.0,0.72514,0.19749,0.0478264,0.0141179,HHC,0,,wav
/Users/nicolas.jonason/XLN/oneshotexploration/data/200 drum machines/Yamaha EX7 Drums/MaxV - Glexd62.wav,/Users/nicolas.jonason/XLN/oneshotexploration/data/200 drum machines/Yamaha EX7 Drums/MaxV - Glexd62.wav,MaxV - Glexd62.wav,1223725408,1623679746,20678,03bede9b4ccdf8abe0c3af3415b622fa,44100,1,3283ec56a381360bb0e399f2e52c1c9d,,0,10317,233.946,0.151912,-8.1137,0.997375,0.994043,0.0,0.127344,0.325944,0.0742896,-0.0363715,Kick,0,,wav
/Users/nicolas.jonason/XLN/oneshotexploration/data/200 drum machines/Yamaha RX-11/MaxV - RX11 MED SN.wav,/Users/nicolas.jonason/XLN/oneshotexploration/data/200 drum machines/Yamaha RX-11/MaxV - RX11 MED SN.wav,MaxV - RX11 MED SN.wav,1223725410,1623679746,24746,de7550d011ad8f4bc6d707ba7398ee88,44100,1,3283ec56a381360bb0e399f2e52c1c9d,,1,12351,280.068,0.41258,-7.38878,0.998444,0.990898,0.0,0.338332,0.400703,-0.00717934,-0.0131877,Kick,0,,wav
/Users/nicolas.jonason/XLN/oneshotexploration/data/200 drum machines/Yamaha RX21/RX21Hat_C.wav,/Users/nicolas.jonason/XLN/oneshotexploration/data/200 drum machines/Yamaha RX21/RX21Hat_C.wav,RX21Hat_C.wav,1223725410,1623679746,9140,0f3126d20fae8d97f0a7351cd8ec8bc8,44100,1,3283ec56a381360bb0e399f2e52c1c9d,,0,4548,103.129,0.693242,-4.65256,0.952698,0.995181,0.0,0.69953,0.183468,0.0368103,0.0236662,HHC,0,,wav
/Users/nicolas.jonason/XLN/oneshotexploration/data/200 drum machines/Yamaha EX7 Drums/MaxV - Glexd59.wav,/Users/nicolas.jonason/XLN/oneshotexploration/data/200 drum machines/Yamaha EX7 Drums/MaxV - Glexd59.wav,MaxV - Glexd59.wav,1223725408,1623679746,20012,1ac1235b98343bc44bfc1ad3fd4f6617,44100,1,3283ec56a381360bb0e399f2e52c1c9d,,0,9984,226.395,0.139007,-8.76968,0.999725,0.965542,0.0,0.137206,0.422301,0.104169,-0.0224891,Kick,0,,wav
/Users/nicolas.jonason/XLN/oneshotexploration/data/200 drum machines/Yamaha EX7 Drums/MaxV - Glexd58.wav,/Users/nicolas.jonason/XLN/oneshotexploration/data/200 drum machines/Yamaha EX7 Drums/MaxV - Glexd58.wav,MaxV - Glexd58.wav,1223725408,1623679746,18262,cf8887352447159267194f6b9982ad22,44100,1,3283ec56a381360bb0e399f2e52c1c9d,,0,9109,206.553,0.177991,-5.76531,0.999084,0.992844,0.0,0.267885,0.378775,0.0187734,0.0493192,Kick,0,,wav
/Users/nicolas.jonason/XLN/oneshotexploration/data/200 drum machines/Sequential Drumtrax/DrumtraxTom02.wav,/Users/nicolas.jonason/XLN/oneshotexploration/data/200 drum machines/Sequential Drumtrax/DrumtraxTom02.wav,DrumtraxTom02.wav,1223725400,1623679744,85888,1f943cad61646af71c71ed347ab99157,44100,1,3283ec56a381360bb0e399f2e52c1c9d,,0,42922,973.288,0.15903,-7.97512,1.0,0.94126,0.0,0.317403,0.694722,-0.004205,0.0245552,Tom,0,,wav
/Users/nicolas.jonason/XLN/oneshotexploration/data/200 drum machines/Yamaha PS-55/Ride Cymbal 1.wav,/Users/nicolas.jonason/XLN/oneshotexploration/data/200 drum machines/Yamaha PS-55/Ride Cymbal 1.wav,Ride Cymbal 1.wav,1223725408,1623679746,62942,7b6a6bbc7329c278f95dffae72304940,44100,1,3283ec56a381360bb0e399f2e52c1c9d,,0,31449,713.129,0.710395,-11.877,1.0,0.926908,2.41496e-05,0.843656,0.625415,0.0193201,-0.0265411,HHO,0,,wav
/Users/nicolas.jonason/XLN/oneshotexploration/data/200 drum machines/Yamaha EX7 Drums/MaxV - Glexd56.wav,/Users/nicolas.jonason/XLN/oneshotexploration/data/200 drum machines/Yamaha EX7 Drums/MaxV - Glexd56.wav,MaxV - Glexd56.wav,1223725408,1623679746,56874,2fdcee51af9ea24d6a49e4a28256ed56,44100,1,3283ec56a381360bb0e399f2e52c1c9d,,0,28415,644.331,0.125791,-3.95823,0.999969,0.397467,0.0,0.234337,0.719024,0.0527227,0.0137101,Kick,0,,wav
/Users/nicolas.jonason/XLN/oneshotexploration/data/200 drum machines/Yamaha EX7 Drums/MaxV - Glexd55.wav,/Users/nicolas.jonason/XLN/oneshotexploration/data/200 drum machines/Yamaha EX7 Drums/MaxV - Glexd55.wav,MaxV - Glexd55.wav,1223725408,1623679746,11380,11f7c3752cd1b9346051b53518a185c0,44100,1,3283ec56a381360bb0e399f2e52c1c9d,,0,5668,128.526,0.185247,-9.84463,0.999908,0.9926,0.0,0.144968,0.219282,0.0244722,0.0219471,Kick,0,,wav
/Users/nicolas.jonason/XLN/oneshotexploration/data/200 drum machines/Yamaha EX7 Drums/MaxV - Glexd54.wav,/Users/nicolas.jonason/XLN/oneshotexploration/data/200 drum machines/Yamaha EX7 Drums/MaxV - Glexd54.wav,MaxV - Glexd54.wav,1223725408,1623679746,21936,395be8d22b7e79c7bb039c272f980754,44100,1,3283ec56a381360bb0e399f2e52c1c9d,,0,10946,248.209,0.159083,-4.91839,1.0,0.857511,0.0,0.172343,0.425243,0.00785583,-0.00862082,Kick,0,,wav
/Users/nicolas.jonason/XLN/oneshotexploration/data/200 drum machines/Yamaha EX7 Drums/MaxV - Glexd53.wav,/Users/nicolas.jonason/XLN/oneshotexploration/data/200 drum machines/Yamaha EX7 Drums/MaxV - Glexd53.wav,MaxV - Glexd53.wav,1223725408,1623679746,64390,44ea78d8c0a003d73a75a09300a618cf,44100,1,3283ec56a381360bb0e399f2e52c1c9d,,0,32173,729.547,0.159124,-8.83437,0.999969,0.973477,0.0,0.279265,0.619926,-0.0159878,-0.00322971,Kick,0,,wav
/Users/nicolas.jonason/XLN/oneshotexploration/data/200 drum machines/Serge Modular/MaxV - SergeDistortion.wav,/Users/nicolas.jonason/XLN/oneshotexploration/data/200 drum machines/Serge Modular/MaxV - SergeDistortion.wav,MaxV - SergeDistortion.wav,1223725400,1623679744,173016,b06fbbd29d70a8d33234be51ec33d580,44100,1,3283ec56a381360bb0e399f2e52c1c9d,,0,86486,1961.13,0.404371,-8.31426,0.916565,0.151742,0.00450116,0.402966,0.926104,-0.00994704,0.0404754,FX,0,,wav
/Users/nicolas.jonason/XLN/oneshotexploration/data/200 drum machines/Visco Space drums/MaxV - Kick.wav,/Users/nicolas.jonason/XLN/oneshotexploration/data/200 drum machines/Visco Space drums/MaxV - Kick.wav,MaxV - Kick.wav,1223725402,1623679744,109482,22489f694f6e26cc66bc3163f82b1432,44100,1,3283ec56a381360bb0e399f2e52c1c9d,,1,54719,1240.79,0.223978,-13.1713,0.551758,0.625614,0.0,0.138367,0.671481,0.0870076,0.0148558,Kick,0,,wav
/Users/nicolas.jonason/XLN/oneshotexploration/data/200 drum machines/XE8/XE8 Ride int_14.wav,/Users/nicolas.jonason/XLN/oneshotexploration/data/200 drum machines/XE8/XE8 Ride int_14.wav,XE8 Ride int_14.wav,1223725404,1623679745,244502,f55e99ea458610183b953ddb6007aff3,44100,1,3283ec56a381360bb0e399f2e52c1c9d,,0,122229,2771.63,0.720393,-4.35614,0.923126,0.806171,0.0,0.801588,0.710687,0.00541262,-0.0193235,Cymbal,0,,wav
/Users/nicolas.jonason/XLN/oneshotexploration/data/200 drum machines/Yamaha EX7 Drums/MaxV - Glexd52.wav,/Users/nicolas.jonason/XLN/oneshotexploration/data/200 drum machines/Yamaha EX7 Drums/MaxV - Glexd52.wav,MaxV - Glexd52.wav,1223725408,1623679746,22648,2c37c2bb35f39fcb64d2725d4a5fdfc2,44100,1,3283ec56a381360bb0e399f2e52c1c9d,,0,11302,256.281,0.239518,-3.34745,0.990753,0.974255,0.0,0.230634,0.444384,0.030455,0.0137653,Kick,0,,wav
/Users/nicolas.jonason/XLN/oneshotexploration/data/200 drum machines/Sequential Tom/TOMTom_Lo.wav,/Users/nicolas.jonason/XLN/oneshotexploration/data/200 drum machines/Sequential Tom/TOMTom_Lo.wav,TOMTom_Lo.wav,1223725400,1623679744,17908,dc90672faa0024a905b0b93ee6317183,44100,1,3283ec56a381360bb0e399f2e52c1c9d,,0,8932,202.54,0.310434,-9.3398,1.0,0.974276,0.0,0.439428,0.257754,0.0197943,0.00635781,Snare,0,,wav
/Users/nicolas.jonason/XLN/oneshotexploration/data/200 drum machines/Yamaha EX7 Drums/MaxV - Glexd51.wav,/Users/nicolas.jonason/XLN/oneshotexploration/data/200 drum machines/Yamaha EX7 Drums/MaxV - Glexd51.wav,MaxV - Glexd51.wav,1223725408,1623679746,22666,cd10b743aa007a587041de3a52747fa2,44100,1,3283ec56a381360bb0e399f2e52c1c9d,,0,11311,256.485,0.240626,-4.01132,0.999969,0.977482,0.0,0.208523,0.447555,0.00570112,-0.015747,Kick,0,,wav
/Users/nicolas.jonason/XLN/oneshotexploration/data/200 drum machines/Yamaha EX7 Drums/MaxV - Glexd50.wav,/Users/nicolas.jonason/XLN/oneshotexploration/data/200 drum machines/Yamaha EX7 Drums/MaxV - Glexd50.wav,MaxV - Glexd50.wav,1223725408,1623679746,12894,7c7b27a9dea37d573238d11b3ee0643d,44100,1,3283ec56a381360bb0e399f2e52c1c9d,,0,6425,145.692,0.240522,-5.71053,0.999725,0.966753,0.0,0.195948,0.381353,-0.070171,0.0508231,Kick,0,,wav
/Users/nicolas.jonason/XLN/oneshotexploration/data/200 drum machines/XE8/XE8 Kick 1 int_1.wav,/Users/nicolas.jonason/XLN/oneshotexploration/data/200 drum machines/XE8/XE8 Kick 1 int_1.wav,XE8 Kick 1 int_1.wav,1223725404,1623679745,30916,537572d410d5629125432874eec0a714,44100,1,3283ec56a381360bb0e399f2e52c1c9d,,0,15436,350.023,0.189567,-11.9194,0.999359,0.992605,0.0,0.255617,0.533799,0.0832518,-0.0768918,Kick,0,,wav
/Users/nicolas.jonason/XLN/oneshotexploration/data/200 drum machines/Yamaha EX7 Drums/MaxV - Glexd49.wav,/Users/nicolas.jonason/XLN/oneshotexploration/data/200 drum machines/Yamaha EX7 Drums/MaxV - Glexd49.wav,MaxV - Glexd49.wav,1223725408,1623679746,22582,8c5d5074885b59796e9377f5c4b5f5e5,44100,1,3283ec56a381360bb0e399f2e52c1c9d,,0,11269,255.533,0.0982359,-6.31127,0.999908,0.93507,0.0,0.0367103,0.49917,0.0396476,-0.000139192,Kick,0,,wav
/Users/nicolas.jonason/XLN/oneshotexploration/data/200 drum machines/Yamaha RY-10/MaxV - BD01VRB.wav,/Users/nicolas.jonason/XLN/oneshotexploration/data/200 drum machines/Yamaha RY-10/MaxV - BD01VRB.wav,MaxV - BD01VRB.wav,1223725410,1623679746,37280,79d6138236caad6943a68d2830c5c0d8,44100,1,3283ec56a381360bb0e399f2e52c1c9d,,0,18618,422.177,0.174861,-6.79194,0.999969,0.988808,0.0,0.214804,0.592717,-0.0727895,0.0109782,Kick,0,,wav
/Users/nicolas.jonason/XLN/oneshotexploration/data/200 drum machines/Yamaha EX7 Drums/MaxV - Glexd47.wav,/Users/nicolas.jonason/XLN/oneshotexploration/data/200 drum machines/Yamaha EX7 Drums/MaxV - Glexd47.wav,MaxV - Glexd47.wav,1223725408,1623679746,116820,e739c628d7f39131cb5275934deccfe0,44100,1,3283ec56a381360bb0e399f2e52c1c9d,,0,58388,1323.99,0.839414,-10.9631,0.863159,0.869656,0.0,0.872115,0.67869,0.0388333,-0.0149834,Cymbal,0,,wav
/Users/nicolas.jonason/XLN/oneshotexploration/data/200 drum machines/SIMMONS SD-5/MaxV - SDS5 Crack.wav,/Users/nicolas.jonason/XLN/oneshotexploration/data/200 drum machines/SIMMONS SD-5/MaxV - SDS5 Crack.wav,MaxV - SDS5 Crack.wav,1223725402,1623679744,28204,eb1b8894adca9127357125a5e2953464,44100,1,3283ec56a381360bb0e399f2e52c1c9d,,0,14080,319.274,0.683301,-10.8442,0.999054,0.993292,0.0,0.625998,0.45756,-0.00788278,0.05365,Clap,0,,wav
/Users/nicolas.jonason/XLN/oneshotexploration/data/200 drum machines/Yamaha EX7 Drums/MaxV - Glexd46.wav,/Users/nicolas.jonason/XLN/oneshotexploration/data/200 drum machines/Yamaha EX7 Drums/MaxV - Glexd46.wav,MaxV - Glexd46.wav,1223725408,1623679746,54314,630f1166fd56f52f5f1ad82b4d3937c6,44100,1,3283ec56a381360bb0e399f2e52c1c9d,,0,27135,615.306,0.878498,1.38268,1.0,0.13099,0.0182321,0.872154,0.641459,0.0682852,-0.0107164,Cymbal,0,,wav
/Users/nicolas.jonason/XLN/oneshotexploration/data/200 drum machines/Yamaha EX7 Drums/MaxV - Glexd45.wav,/Users/nicolas.jonason/XLN/oneshotexploration/data/200 drum machines/Yamaha EX7 Drums/MaxV - Glexd45.wav,MaxV - Glexd45.wav,1223725408,1623679746,43410,1bdc76d34e9434c5ddd1e5703fe63c14,44100,1,3283ec56a381360bb0e399f2e52c1c9d,,0,21683,491.678,0.864366,-2.94393,1.0,0.649162,0.0,0.902347,0.5389,0.013029,-0.0202924,HHO,0,,wav
/Users/nicolas.jonason/XLN/oneshotexploration/data/200 drum machines/Yamaha PSR/MaxV - psr-bd.wav,/Users/nicolas.jonason/XLN/oneshotexploration/data/200 drum machines/Yamaha PSR/MaxV - psr-bd.wav,MaxV - psr-bd.wav,1223725408,1623679746,5388,0c20128224f0064bab51c7e92b5ced58,44100,1,3283ec56a381360bb0e399f2e52c1c9d,,0,2672,60.5896,0.231671,-9.70336,1.0,0.983608,0.0,0.148449,0.225149,-0.00958424,-0.0146088,Kick,0,,wav
/Users/nicolas.jonason/XLN/oneshotexploration/data/200 drum machines/Yamaha EX7 Drums/MaxV - Glexd43.wav,/Users/nicolas.jonason/XLN/oneshotexploration/data/200 drum machines/Yamaha EX7 Drums/MaxV - Glexd43.wav,MaxV - Glexd43.wav,1223725408,1623679746,20208,62273bed061ef4026844e2d624ea9a94,44100,1,3283ec56a381360bb0e399f2e52c1c9d,,0,10082,228.617,0.556688,-4.28747,0.999969,0.0283189,0.0,0.582327,0.707569,0.0554554,0.0109259,Perc,0,,wav
/Users/nicolas.jonason/XLN/oneshotexploration/data/200 drum machines/Yamaha EX7 Drums/MaxV - Glexd42.wav,/Users/nicolas.jonason/XLN/oneshotexploration/data/200 drum machines/Yamaha EX7 Drums/MaxV - Glexd42.wav,MaxV - Glexd42.wav,1223725408,1623679746,18316,7897c859bb87ec6c8b5e0bbe397c6806,44100,1,3283ec56a381360bb0e399f2e52c1c9d,,0,9136,207.166,0.437236,-6.60345,0.999908,0.115915,0.0,0.454035,0.626048,-0.0333427,-0.00530786,Perc,0,,wav
/Users/nicolas.jonason/XLN/oneshotexploration/data/200 drum machines/Yamaha EX7 Drums/MaxV - Glexd41.wav,/Users/nicolas.jonason/XLN/oneshotexploration/data/200 drum machines/Yamaha EX7 Drums/MaxV - Glexd41.wav,MaxV - Glexd41.wav,1223725408,1623679746,3874,bd4038c6899f9b3d04ac0301df25f11d,44100,1,3283ec56a381360bb0e399f2e52c1c9d,,0,1915,43.424,0.548293,-13.57,0.997437,0.758271,0.0,0.511289,0.0450025,-0.0211151,0.0611584,Perc,0,,wav
/Users/nicolas.jonason/XLN/oneshotexploration/data/200 drum machines/Sequential Drumtrax/DrumtraxClap.wav,/Users/nicolas.jonason/XLN/oneshotexploration/data/200 drum machines/Sequential Drumtrax/DrumtraxClap.wav,DrumtraxClap.wav,1223725400,1623679744,20610,d6a489215bd1d8f7d776c122de8676ba,44100,1,3283ec56a381360bb0e399f2e52c1c9d,,0,10283,233.175,0.601263,-7.76353,0.999725,0.941577,0.0,0.60138,0.420723,-0.120226,0.0667017,Clap,0,,wav
/Users/nicolas.jonason/XLN/oneshotexploration/data/200 drum machines/Yamaha EX7 Drums/MaxV - Glexd40.wav,/Users/nicolas.jonason/XLN/oneshotexploration/data/200 drum machines/Yamaha EX7 Drums/MaxV - Glexd40.wav,MaxV - Glexd40.wav,1223725408,1623679746,3706,34b99cabb7c1283782482fdf7ad441dd,44100,1,3283ec56a381360bb0e399f2e52c1c9d,,0,1831,41.5193,0.636105,-12.3665,0.999969,0.622492,0.0,0.547324,0.0145396,-0.0173739,0.054089,Perc,0,,wav
/Users/nicolas.jonason/XLN/oneshotexploration/data/200 drum machines/Yamaha RX-5/MaxV - RX5C1BD1.wav,/Users/nicolas.jonason/XLN/oneshotexploration/data/200 drum machines/Yamaha RX-5/MaxV - RX5C1BD1.wav,MaxV - RX5C1BD1.wav,1223725410,1623679746,21246,8e34fad21e3cf211eb3d6c7c6ab8a7f6,44100,1,3283ec56a381360bb0e399f2e52c1c9d,,0,10601,240.385,0.2632,-10.8536,0.99939,0.992172,0.0,0.271937,0.493872,0.10006,-0.0896121,Kick,0,,wav
/Users/nicolas.jonason/XLN/oneshotexploration/data/200 drum machines/Yamaha EX7 Drums/MaxV - Glexd38.wav,/Users/nicolas.jonason/XLN/oneshotexploration/data/200 drum machines/Yamaha EX7 Drums/MaxV - Glexd38.wav,MaxV - Glexd38.wav,1223725408,1623679746,7684,1f3c759fd708a1b536c600bf64b23419,44100,1,3283ec56a381360bb0e399f2e52c1c9d,,0,3820,86.6213,0.798169,-9.84667,0.904053,0.938122,0.0,0.65155,0.146348,-0.0390001,0.0788952,Clap,0,,wav
/Users/nicolas.jonason/XLN/oneshotexploration/data/200 drum machines/Yamaha EX7 Drums/MaxV - Glexd37.wav,/Users/nicolas.jonason/XLN/oneshotexploration/data/200 drum machines/Yamaha EX7 Drums/MaxV - Glexd37.wav,MaxV - Glexd37.wav,1223725408,1623679746,13378,775fdf9d65a98b6218b3d625b8b19742,44100,1,3283ec56a381360bb0e399f2e52c1c9d,,0,6667,151.179,0.88755,-5.74352,0.904053,0.945627,0.0,0.946468,0.200853,0.071002,0.0299261,HHC,0,,wav
/Users/nicolas.jonason/XLN/oneshotexploration/data/200 drum machines/Suzuki RPM-40/MaxV - HH.wav,/Users/nicolas.jonason/XLN/oneshotexploration/data/200 drum machines/Suzuki RPM-40/MaxV - HH.wav,MaxV - HH.wav,1223725402,1623679744,4392,9e66c5ca7a497df84b11dae1a1e0b01e,44100,1,3283ec56a381360bb0e399f2e52c1c9d,,0,2174,49.2971,0.730788,-9.95622,0.677399,0.853157,0.0,0.681874,0.16311,-0.025923,0.0631405,Snare,0,,wav
/Users/nicolas.jonason/XLN/oneshotexploration/data/200 drum machines/Sequential Drumtrax/DrumtraxRimshot.wav,/Users/nicolas.jonason/XLN/oneshotexploration/data/200 drum machines/Sequential Drumtrax/DrumtraxRimshot.wav,DrumtraxRimshot.wav,1223725400,1623679744,10104,4ced7b84c938e735f5ea662b32d046de,44100,1,3283ec56a381360bb0e399f2e52c1c9d,,0,5030,114.059,0.668429,-6.80311,0.999969,0.978703,0.0,0.567091,0.113042,-0.0062812,0.0612866,Snare,0,,wav
/Users/nicolas.jonason/XLN/oneshotexploration/data/200 drum machines/Yamaha RX 21/MaxV - BONGO_H.wav,/Users/nicolas.jonason/XLN/oneshotexploration/data/200 drum machines/Yamaha RX 21/MaxV - BONGO_H.wav,MaxV - BONGO_H.wav,1223725408,1623679746,9300,9f5783aec140d71d9ea0cdcc4c72ba89,44100,1,3283ec56a381360bb0e399f2e52c1c9d,,0,4628,104.943,0.570235,-11.8594,0.999969,0.976464,0.0,0.515753,0.0916376,-0.00107289,0.047654,Perc,0,,wav
/Users/nicolas.jonason/XLN/oneshotexploration/data/200 drum machines/Siel MPD-40/MaxV - Tom.wav,/Users/nicolas.jonason/XLN/oneshotexploration/data/200 drum machines/Siel MPD-40/MaxV - Tom.wav,MaxV - Tom.wav,1223725400,1623679744,21026,7137b1537654b4fc909db5c789da1936,44100,1,3283ec56a381360bb0e399f2e52c1c9d,,0,10491,237.891,0.530156,-7.89406,0.834137,0.961936,0.0,0.428841,0.292465,0.00857312,0.0337098,Snare,0,,wav
/Users/nicolas.jonason/XLN/oneshotexploration/data/200 drum machines/Yamaha EX7 Drums/MaxV - Glexd35.wav,/Users/nicolas.jonason/XLN/oneshotexploration/data/200 drum machines/Yamaha EX7 Drums/MaxV - Glexd35.wav,MaxV - Glexd35.wav,1223725408,1623679746,20142,29bdcba0f23dc34b6aeb31a2ab8e5650,44100,1,3283ec56a381360bb0e399f2e52c1c9d,,0,10049,227.868,0.790859,-6.23001,0.992096,0.788882,0.0,0.968385,0.298902,-0.016964,0.0399173,Perc,0,,wav
/Users/nicolas.jonason/XLN/oneshotexploration/data/200 drum machines/Yamaha EX7 Drums/MaxV - Glexd34.wav,/Users/nicolas.jonason/XLN/oneshotexploration/data/200 drum machines/Yamaha EX7 Drums/MaxV - Glexd34.wav,MaxV - Glexd34.wav,1223725408,1623679746,18068,e5b340baef2a2774e5b90441ee64f48f,44100,1,3283ec56a381360bb0e399f2e52c1c9d,,0,9012,204.354,0.813812,-7.36405,0.999481,0.815815,0.0,0.944446,0.277537,-0.0218556,0.0263795,HHC,0,,wav
/Users/nicolas.jonason/XLN/oneshotexploration/data/200 drum machines/Simmons Clap/MaxV - SM Clap12.wav,/Users/nicolas.jonason/XLN/oneshotexploration/data/200 drum machines/Simmons Clap/MaxV - SM Clap12.wav,MaxV - SM Clap12.wav,1223725400,1623679744,87596,ee072c1c560712bdb0430a765bd0c43c,44100,1,3283ec56a381360bb0e399f2e52c1c9d,,0,43776,992.653,0.743851,-3.63166,0.501556,0.978394,0.0,0.723371,0.482697,-0.00324312,-0.0412523,Clap,0,,wav
/Users/nicolas.jonason/XLN/oneshotexploration/data/200 drum machines/Yamaha EX7 Drums/MaxV - Glexd33.wav,/Users/nicolas.jonason/XLN/oneshotexploration/data/200 drum machines/Yamaha EX7 Drums/MaxV - Glexd33.wav,MaxV - Glexd33.wav,1223725408,1623679746,37316,bc099a9e2b970d8211ab59d06b437acb,44100,1,3283ec56a381360bb0e399f2e52c1c9d,,0,18636,422.585,0.574272,-8.34764,0.999969,0.600235,0.0,0.601927,0.549239,-0.0431641,-0.00665003,Perc,0,,wav
/Users/nicolas.jonason/XLN/oneshotexploration/data/200 drum machines/Sequential Drumtrax/DrumtraxTamborine.wav,/Users/nicolas.jonason/XLN/oneshotexploration/data/200 drum machines/Sequential Drumtrax/DrumtraxTamborine.wav,DrumtraxTamborine.wav,1223725400,1623679744,23994,1ef2560a73f5f5fe51af32e45e3b69d9,44100,1,3283ec56a381360bb0e399f2e52c1c9d,,0,11975,271.542,0.807722,-4.91018,1.0,0.878256,0.0,0.869886,0.442364,0.0303659,0.00876346,HHO,0,,wav
/Users/nicolas.jonason/XLN/oneshotexploration/data/200 drum machines/XE8/XE8 Tom 1 ext_6.wav,/Users/nicolas.jonason/XLN/oneshotexploration/data/200 drum machines/XE8/XE8 Tom 1 ext_6.wav,XE8 Tom 1 ext_6.wav,1223725404,1623679745,56228,b27c1365789db9c8b9611fc1ec007b09,44100,1,3283ec56a381360bb0e399f2e52c1c9d,,0,28092,637.007,0.322184,-9.38122,0.999237,0.66389,0.0,0.451832,0.533099,-0.00154667,0.00491537,Tom,0,,wav
/Users/nicolas.jonason/XLN/oneshotexploration/data/200 drum machines/Yamaha EX7 Drums/MaxV - Glexd32.wav,/Users/nicolas.jonason/XLN/oneshotexploration/data/200 drum machines/Yamaha EX7 Drums/MaxV - Glexd32.wav,MaxV - Glexd32.wav,1223725408,1623679746,36622,825d06e0cec8bab4d88712f5f60d1d85,44100,1,3283ec56a381360bb0e399f2e52c1c9d,,0,18289,414.717,0.338171,-8.50017,1.0,0.93918,0.0,0.347101,0.245884,-0.0644211,0.070225,Perc,0,,wav
/Users/nicolas.jonason/XLN/oneshotexploration/data/200 drum machines/Wurlitzer Swinging Rhythm/MaxV - Conga Lo.wav,/Users/nicolas.jonason/XLN/oneshotexploration/data/200 drum machines/Wurlitzer Swinging Rhythm/MaxV - Conga Lo.wav,MaxV - Conga Lo.wav,1223725404,1623679744,87594,478f6152e2a58c93125f8e9225ca4436,44100,1,3283ec56a381360bb0e399f2e52c1c9d,,0,43775,992.63,0.593844,-16.1568,0.308807,0.77914,0.0,0.665467,0.284556,0.031452,0.0177741,HHC,0,,wav
/Users/nicolas.jonason/XLN/oneshotexploration/data/200 drum machines/Yamaha EX7 Drums/MaxV - Glexd31.wav,/Users/nicolas.jonason/XLN/oneshotexploration/data/200 drum machines/Yamaha EX7 Drums/MaxV - Glexd31.wav,MaxV - Glexd31.wav,1223725408,1623679746,17608,c05a6da90ae6a29359af541d7c8b4a4b,44100,1,3283ec56a381360bb0e399f2e52c1c9d,,0,8782,199.138,0.429316,-9.58817,1.0,0.970584,0.0,0.374917,0.176639,-0.0272896,0.0217833,Perc,0,,wav
/Users/nicolas.jonason/XLN/oneshotexploration/data/200 drum machines/Yamaha EX7 Drums/MaxV - Glexd30.wav,/Users/nicolas.jonason/XLN/oneshotexploration/data/200 drum machines/Yamaha EX7 Drums/MaxV - Glexd30.wav,MaxV - Glexd30.wav,1223725408,1623679746,7188,3bd005d937076647b5ed09568520cc65,44100,1,3283ec56a381360bb0e399f2e52c1c9d,,0,3572,80.9977,0.559392,-14.2142,0.996399,0.913086,0.0,0.501064,0.0694673,-0.0204488,0.0566699,Perc,0,,wav
/Users/nicolas.jonason/XLN/oneshotexploration/data/200 drum machines/Yamaha EX7 Drums/MaxV - Glexd29.wav,/Users/nicolas.jonason/XLN/oneshotexploration/data/200 drum machines/Yamaha EX7 Drums/MaxV - Glexd29.wav,MaxV - Glexd29.wav,1223725408,1623679746,10680,9ef39d0dc07b2f155c65176d88f70cfb,44100,1,3283ec56a381360bb0e399f2e52c1c9d,,0,5318,120.59,0.510938,-13.2412,0.999969,0.957737,0.0,0.452762,0.076581,-0.0118582,0.0362866,Perc,0,,wav
/Users/nicolas.jonason/XLN/oneshotexploration/data/200 drum machines/Yamaha EX7 Drums/MaxV - Glexd28.wav,/Users/nicolas.jonason/XLN/oneshotexploration/data/200 drum machines/Yamaha EX7 Drums/MaxV - Glexd28.wav,MaxV - Glexd28.wav,1223725408,1623679746,13294,13f49dec65300ff9cf48f83579779ae3,44100,1,3283ec56a381360bb0e399f2e52c1c9d,,0,6625,150.227,0.566453,-11.42,0.999969,0.87266,0.0,0.444786,0.109514,-0.0565882,0.0529983,Perc,0,,wav
